Vehicle,Days,Distance,HardBrakes,HardAccelerations,NightTime_Pct,VehicleType,Loss
22001,365,11215,178,349,0.049,SUV,0
22002,365,14726,53,24,0,Truck,0
22003,365,15175,261,40,0,Truck,0
22004,365,15118,81,442,0.001,Truck,0
22005,365,22043,442,22,0,Car,0
22006,365,12184,335,61,0.137,Car,0
22007,365,13006,65,56,0.086,Car,0
22008,365,13690,32,124,0.028,SUV,0
22009,365,11832,12,131,0,SUV,1
22010,365,12384,420,13,0.038,Car,0
22011,365,11001,34,76,0,Truck,0
22012,365,10096,68,263,0.019,Minivan,0
22013,365,10287,210,1,0.02,Car,0
22014,365,12415,195,115,0.008,SUV,0
22015,365,5657,83,169,0.081,Truck,0
22016,365,14158,114,117,0,Truck,0
22017,365,18764,92,99,0,SUV,0
22018,365,11529,6,7,0.014,Car,1
22019,365,11017,499,1,0,SUV,0
22020,365,14945,54,164,0.011,Truck,1
22021,365,17834,416,59,0.003,Car,1
22022,365,10225,108,10,0.156,Truck,0
22023,365,14503,95,63,0.051,Truck,0
22024,365,12367,30,26,0.036,Truck,0
22025,365,13177,202,68,0.002,SUV,0
22026,365,7538,13,34,0.065,Car,1
22027,365,31997,22,250,0.01,SUV,1
22028,365,7416,92,29,0.005,Minivan,0
22029,365,4312,14,125,0.001,Truck,0
22030,365,14552,245,16,0,Truck,0
22031,365,14200,227,46,0.001,Car,0
22032,365,5710,8,14,0.085,Truck,1
22033,365,9070,265,8,0.005,Truck,0
22034,365,12818,113,281,0.112,Truck,0
22035,365,8103,124,22,0.001,Truck,0
22036,365,12374,91,126,0.015,Car,1
22037,365,12637,13,108,0.047,Car,0
22038,365,10289,117,145,0.004,Car,0
22039,365,17511,2,125,0.005,Truck,0
22040,365,13392,6,184,0,Car,0
22041,365,12959,219,8,0.005,SUV,0
22042,365,13145,179,234,0.001,Truck,0
22043,365,14224,285,80,0.076,SUV,0
22044,365,22680,439,132,0,Car,1
22045,365,18296,49,20,0.001,Car,0
22046,365,15794,256,19,0.023,SUV,0
22047,365,29724,310,45,0.002,Truck,0
22048,365,11609,260,22,0.134,Truck,0
22049,365,18367,71,13,0,SUV,0
22050,365,6900,38,79,0.003,SUV,0
22051,365,9037,270,6,0.096,Car,0
22052,365,18978,817,281,0.003,Truck,0
22053,365,6752,116,1,0,Car,0
22054,365,11195,308,163,0.001,Truck,0
22055,365,15646,40,67,0.001,Truck,0
22056,365,12941,7,12,0.008,Truck,0
22057,365,13833,205,29,0,Car,0
22058,365,13123,438,101,0,Truck,0
22059,365,9995,5,4,0.001,Truck,0
22060,365,14683,5289,8679,0.02,Truck,1
22061,365,10207,28,1,0.001,SUV,0
22062,365,20418,9,105,0.01,Car,0
22063,365,6834,7,2,0.001,SUV,0
22064,365,19473,79,10,0.008,Truck,0
22065,365,8057,68,13,0.096,SUV,0
22066,365,6430,16,1,0.01,SUV,0
22067,365,9188,153,79,0.013,Minivan,0
22068,365,12073,221,34,0.062,SUV,0
22069,365,8358,160,46,0.029,Car,0
22070,365,23101,39,155,0.043,SUV,0
22071,365,6840,54,80,0,Truck,0
22072,365,11508,231,43,0,Car,0
22073,365,11795,91,12,0.07,Car,0
22074,365,13038,73,236,0.013,SUV,0
22075,365,9114,91,104,0.04,SUV,0
22076,365,8515,87,104,0.023,Car,0
22077,365,14066,134,357,0.004,Truck,0
22078,365,14068,104,12,0.002,SUV,0
22079,365,26286,73,141,0.01,Truck,1
22080,365,14502,99,38,0.225,SUV,1
22081,365,10823,6,376,0.001,Car,0
22082,365,16442,28,3,0.033,SUV,1
22083,365,14922,63,26,0,Truck,0
22084,365,8986,98,35,0.004,Truck,1
22085,365,15246,306,93,0,Truck,0
22086,365,10741,9,37,0.026,Truck,0
22087,365,6559,91,18,0.002,Truck,0
22088,365,16778,598,86,0.001,SUV,0
22089,365,12724,233,52,0.096,Truck,0
22090,365,11541,2,13,0.001,Car,0
22091,365,12727,60,193,0.001,Truck,0
22092,365,4036,7,2,0.004,Truck,0
22093,365,26455,136,195,0.062,SUV,0
22094,365,12002,52,115,0.004,Minivan,0
22095,365,9907,12,71,0,SUV,0
22096,365,18658,170,11,0,Truck,0
22097,365,10445,142,104,0.052,SUV,0
22098,365,21358,6,186,0.004,SUV,0
22099,365,8782,78,29,0.023,Truck,0
22100,365,7010,8,67,0,Truck,0
22101,365,12385,12,32,0.012,Truck,0
22102,365,13455,336,0,0.002,SUV,0
22103,365,15431,188,32,0.008,Car,0
22104,365,11749,96,6,0.021,Truck,0
22105,365,10968,119,37,0.001,Car,0
22106,365,14703,151,128,0,Truck,0
22107,365,13223,67,76,0.007,Car,0
22108,365,15042,98,210,0,Truck,1
22109,365,13899,29,46,0.001,Car,0
22110,365,12592,100,460,0.001,SUV,0
22111,365,6421,99,86,0.006,SUV,0
22112,365,26682,1248,124,0.001,SUV,0
22113,365,12343,65,14,0.002,Car,0
22114,365,13023,61,539,0.049,SUV,0
22115,365,7838,113,1,0,Car,0
22116,365,9754,13,55,0.008,Truck,0
22117,365,10964,3,193,0.206,SUV,0
22118,365,11620,123,28,0.014,Truck,0
22119,365,13376,30,58,0.001,Truck,0
22120,365,12639,44,19,0.004,SUV,0
22121,365,10729,17,110,0.109,Minivan,0
22122,365,13935,138,181,0,Truck,1
22123,365,16860,104,12,0.034,SUV,0
22124,365,8574,74,130,0.039,Truck,0
22125,365,11154,202,11,0.016,SUV,0
22126,365,15294,59,20,0.001,Truck,0
22127,365,12528,73,105,0.013,Truck,0
22128,365,22720,403,39,0,Car,0
22129,365,13728,45,167,0.138,SUV,0
22130,365,18482,35,50,0.143,Car,1
22131,365,13297,62,142,0.062,Truck,0
22132,365,17582,34,150,0.034,Car,1
22133,365,22763,161,29,0.011,Car,0
22134,365,14361,187,196,0.114,SUV,0
22135,365,19834,26,74,0,SUV,0
22136,365,9126,40,146,0,Truck,1
22137,365,7620,90,16,0,Truck,0
22138,365,12443,61,57,0,Truck,0
22139,365,16635,30,140,0.02,Truck,0
22140,365,14786,119,19,0.004,Car,0
22141,365,12580,401,29,0.002,SUV,0
22142,365,10702,54,49,0,Car,0
22143,365,19213,69,333,0.041,Car,0
22144,365,17545,129,240,0,SUV,0
22145,365,10304,216,90,0.005,SUV,0
22146,365,20493,549,105,0.001,Minivan,0
22147,365,11314,189,117,0,Truck,0
22148,365,8102,264,84,0,Car,1
22149,365,13116,135,228,0,SUV,0
22150,365,14053,283,33,0,SUV,1
22151,365,5721,75,45,0.001,Truck,0
22152,365,8907,42,25,0,Truck,0
22153,365,13654,332,20,0.001,Truck,0
22154,365,15408,545,93,0.038,Truck,0
22155,365,13568,67,23,0.022,Truck,1
22156,365,15184,567,7,0,Minivan,0
22157,365,16188,287,13,0,Truck,0
22158,365,16554,7,95,0.037,Truck,0
22159,365,16440,26,51,0.075,Truck,0
22160,365,16205,23,117,0,SUV,0
22161,365,14269,153,78,0.15,Truck,0
22162,365,10476,68,108,0.075,Truck,0
22163,365,16783,62,96,0.018,SUV,0
22164,365,7992,9,6,0.008,Car,1
22165,365,16885,170,39,0,Car,0
22166,365,7115,6,100,0.033,Truck,0
22167,365,18194,28,243,0.05,Truck,0
22168,365,12310,133,148,0.021,SUV,0
22169,365,13462,265,344,0.001,Car,0
22170,365,20474,234,276,0.146,Truck,0
22171,365,11555,6,16,0,SUV,0
22172,365,14992,213,14,0.123,Car,1
22173,365,4173,4,7,0.06,Truck,0
22174,365,11211,37,302,0.016,Truck,0
22175,365,11126,430,28,0,Car,0
22176,365,13093,32,293,0.003,Car,1
22177,365,23421,212,501,0.006,Truck,0
22178,365,12798,34,9,0.053,Car,0
22179,365,16757,201,21,0,Car,0
22180,365,14977,72,103,0.1,Truck,0
22181,365,15104,28,464,0.004,Car,0
22182,365,15882,192,1,0,Car,0
22183,365,12241,247,50,0.11,SUV,0
22184,365,18391,206,398,0.071,Minivan,1
22185,365,10994,33,40,0,SUV,0
22186,365,8400,94,66,0.073,Truck,0
22187,365,29833,235,20,0.073,SUV,0
22188,365,11887,47,0,0.04,Car,0
22189,365,12695,18,35,0.003,Truck,1
22190,365,9033,67,20,0,SUV,0
22191,365,11624,343,107,0,SUV,0
22192,365,9203,2,83,0.019,Car,0
22193,365,17580,145,31,0,Truck,0
22194,365,10020,92,153,0.006,SUV,0
22195,365,16329,47,190,0.038,Car,0
22196,365,16591,144,197,0.047,Car,0
22197,365,10322,20,349,0.141,Truck,0
22198,365,11409,18,45,0.002,Truck,0
22199,365,12114,260,1,0,Truck,0
22200,365,8066,48,5,0.004,Truck,0
22201,365,15940,55,93,0.067,Truck,0
22202,365,15855,19,154,0,Truck,0
22203,365,23275,6,45,0,Truck,0
22204,365,20998,489,25,0.005,Truck,0
22205,365,15095,397,137,0.003,Truck,0
22206,365,10429,9,337,0.081,SUV,0
22207,365,6410,66,106,0.012,SUV,1
22208,365,14336,108,6,0.004,SUV,0
22209,365,10807,31,61,0.003,Car,0
22210,365,16122,34,23,0,Car,0
22211,365,22830,108,92,0.035,Car,0
22212,365,18978,40,423,0,Car,0
22213,365,16493,214,185,0.008,SUV,0
22214,365,10438,17,49,0.007,Minivan,0
22215,365,16082,218,127,0.001,SUV,0
22216,365,12035,17,26,0.006,Car,0
22217,365,15388,60,9,0.019,Truck,0
22218,365,14523,37,188,0,Truck,0
22219,365,16561,384,38,0.032,Car,1
22220,365,12567,161,12,0,SUV,1
22221,365,9585,140,6,0.055,SUV,0
22222,365,20390,347,178,0.036,Truck,1
22223,365,9099,71,178,0.011,Truck,0
22224,365,3911,23,3,0,Car,0
22225,365,9664,118,3,0.001,Truck,0
22226,365,14134,75,167,0,SUV,1
22227,365,14121,14,162,0.001,Truck,0
22228,365,15540,139,47,0.018,SUV,0
22229,365,9862,28,96,0.038,Truck,0
22230,365,12986,530,307,0.019,SUV,0
22231,365,12448,303,386,0.005,Minivan,0
22232,365,13102,9,165,0,Truck,0
22233,365,19856,370,0,0,Car,0
22234,365,13422,7,3,0.005,Truck,0
22235,365,14514,145,4,0,Truck,0
22236,365,13978,161,10,0,Truck,1
22237,365,20773,159,44,0.012,SUV,0
22238,365,13921,25,2,0,Minivan,0
22239,365,10751,3,10,0.002,Truck,0
22240,365,10487,14,4,0.047,Truck,0
22241,365,18311,226,36,0.143,Truck,0
22242,365,8418,362,43,0.013,SUV,0
22243,365,8488,75,7,0.018,Truck,0
22244,365,14633,2,3,0.121,Car,1
22245,365,23047,547,476,0,Truck,0
22246,365,16900,141,16,0,Truck,0
22247,365,17587,59,56,0,Truck,1
22248,365,13028,411,54,0.001,Truck,1
22249,365,17854,194,52,0,Truck,0
22250,365,11937,213,68,0.042,Car,0
22251,365,10502,41,31,0.005,Car,0
22252,365,12139,88,81,0,Truck,0
22253,365,14076,245,24,0.082,Car,0
22254,365,12539,111,100,0.001,Truck,0
22255,365,6944,39,21,0.056,SUV,0
22256,365,8725,222,134,0.022,Truck,0
22257,365,15629,15,1,0,SUV,0
22258,365,7791,54,21,0.003,Truck,0
22259,365,9594,205,50,0.153,Truck,0
22260,365,7888,21,64,0.004,Truck,0
22261,365,8590,51,64,0.084,Car,1
22262,365,14627,35,1,0.053,Truck,1
22263,365,9668,2,381,0.002,Truck,0
22264,365,8543,3904,3249,0.056,Truck,0
22265,365,13575,687,326,0.009,Car,0
22266,365,9747,306,84,0.008,Truck,0
22267,365,14780,43,175,0.023,SUV,0
22268,365,9024,201,129,0.001,Truck,0
22269,365,12998,26,48,0.007,Truck,0
22270,365,21890,480,48,0.013,Truck,0
22271,365,14867,4,250,0.006,SUV,1
22272,365,18603,187,87,0.003,SUV,1
22273,365,7861,14,126,0,Car,0
22274,365,12182,37,22,0.063,SUV,0
22275,365,6842,17,26,0.003,Car,0
22276,365,15638,100,50,0,Truck,0
22277,365,13121,13,150,0,Car,0
22278,365,18145,258,91,0.003,Truck,0
22279,365,9360,108,76,0,Truck,0
22280,365,6830,48,28,0.01,Truck,1
22281,365,19424,924,28,0.089,Minivan,0
22282,365,6997,11,92,0.013,Truck,0
22283,365,13773,20,12,0.003,SUV,1
22284,365,13654,100,40,0.237,Truck,0
22285,365,6772,19,0,0.009,Truck,0
22286,365,10188,69,0,0.001,Truck,0
22287,365,11619,129,31,0.023,SUV,0
22288,365,10837,43,0,0.046,SUV,0
22289,365,26885,231,16,0.003,Car,0
22290,365,15470,31,266,0.002,SUV,0
22291,365,9743,21,161,0,SUV,0
22292,365,18697,63,235,0.025,Truck,0
22293,365,8440,67,22,0.006,Truck,0
22294,365,8253,29,45,0.02,SUV,0
22295,365,13553,14,497,0.43,Truck,0
22296,365,9476,342,32,0.104,SUV,0
22297,365,7968,134,6,0.003,Car,0
22298,365,11401,306,0,0,Truck,1
22299,365,11884,58,159,0,Car,0
22300,365,15616,41,236,0.279,Truck,1
22301,365,9953,67,117,0.004,Car,0
22302,365,13512,28,13,0.108,Car,0
22303,365,8015,4,133,0.001,Truck,0
22304,365,19275,304,13,0.038,Car,0
22305,365,21834,286,162,0.015,SUV,1
22306,365,11874,94,79,0.006,Car,0
22307,365,6493,9,78,0.001,Truck,0
22308,365,16817,145,41,0.047,Truck,1
22309,365,8779,73,15,0.013,Car,0
22310,365,11781,57,45,0.004,Truck,0
22311,365,9717,27,120,0.004,Car,1
22312,365,15900,3,0,0.003,Truck,0
22313,365,7799,30,26,0.062,Truck,0
22314,365,11881,64,9,0,Car,0
22315,365,12247,75,90,0.002,Truck,0
22316,365,15964,271,141,0,Car,0
22317,365,13388,668,315,0,SUV,0
22318,365,12196,32,43,0.003,Truck,1
22319,365,17017,636,93,0,Car,0
22320,365,10899,8,139,0.002,Car,0
22321,365,16392,270,38,0.014,Truck,1
22322,365,11349,4,2,0.018,Truck,0
22323,365,12027,401,218,0.021,Truck,0
22324,365,18172,51,291,0.063,SUV,0
22325,365,7816,205,8,0.006,Truck,0
22326,365,9416,110,145,0.053,Truck,0
22327,365,15287,356,2,0.021,SUV,0
22328,365,16638,61,177,0,SUV,0
22329,365,9459,7,56,0.001,SUV,0
22330,365,16871,74,110,0.007,Truck,0
22331,365,21157,113,265,0.006,Truck,0
22332,365,13527,104,19,0.176,SUV,0
22333,365,18812,178,125,0.027,Car,0
22334,365,22645,42,311,0.042,Truck,0
22335,365,20116,4,112,0.002,SUV,0
22336,365,12186,42,395,0.008,Truck,0
22337,365,11509,74,6,0.059,Car,0
22338,365,10903,35,19,0.004,SUV,1
22339,365,10405,54,121,0.012,Truck,0
22340,365,9590,24,52,0,Car,0
22341,365,13171,298,40,0.001,Truck,0
22342,365,4875,13,68,0.045,Car,0
22343,365,6978,207,8,0.002,Car,0
22344,365,16905,378,184,0,Car,0
22345,365,18489,341,97,0,Truck,0
22346,365,6628,128,41,0,SUV,0
22347,365,11560,77,28,0,SUV,0
22348,365,9520,2,57,0,SUV,0
22349,365,13123,16,30,0.021,Truck,0
22350,365,14181,17,9,0,Car,0
22351,365,7095,62,14,0,Truck,0
22352,365,17000,75,158,0.133,SUV,0
22353,365,9613,68,6,0.002,Truck,0
22354,365,16221,206,20,0.025,SUV,0
22355,365,9566,24,11,0.062,Truck,0
22356,365,10066,136,52,0.001,Car,1
22357,365,9872,34,97,0.066,Truck,0
22358,365,5879,87,1,0.001,Car,0
22359,365,9213,26,2,0.003,Car,0
22360,365,19057,17,377,0.023,Car,1
22361,365,18325,345,4,0,SUV,0
22362,365,12854,25,22,0.023,SUV,1
22363,365,12212,311,84,0.132,SUV,0
22364,365,15162,114,76,0,Car,0
22365,365,13264,104,33,0.001,Car,1
22366,365,15128,106,1,0.019,Car,0
22367,365,15876,264,124,0,Car,0
22368,365,7114,192,25,0.028,SUV,0
22369,365,8652,193,178,0,Car,1
22370,365,19695,135,40,0.004,SUV,0
22371,365,16931,81,141,0.066,SUV,0
22372,365,12686,146,174,0,Truck,0
22373,365,9378,60,28,0.033,Truck,0
22374,365,15640,133,116,0,Car,0
22375,365,9546,2,145,0.019,Truck,0
22376,365,16674,43,205,0.132,Truck,0
22377,365,13273,112,81,0,Car,0
22378,365,10944,143,264,0.023,Truck,1
22379,365,18796,391,30,0.004,Car,1
22380,365,11265,198,94,0.01,Truck,0
22381,365,11906,114,153,0.093,Truck,0
22382,365,9617,360,90,0,Truck,0
22383,365,17381,982,262,0.114,Truck,0
22384,365,16244,187,36,0.02,Truck,0
22385,365,17011,222,27,0.009,SUV,0
22386,365,12593,131,17,0.034,Truck,0
22387,365,17701,25,31,0.025,SUV,0
22388,365,8365,158,30,0.028,Car,0
22389,365,11036,26,67,0.073,Car,1
22390,365,9243,93,54,0,Truck,0
22391,365,15162,40,2,0.052,Car,0
22392,365,11942,490,82,0.007,Car,0
22393,365,13875,261,33,0.016,Minivan,0
22394,365,13624,2396,341,0.161,Car,0
22395,365,16707,906,95,0.011,SUV,0
22396,365,11224,25,5,0.138,Car,0
22397,365,12697,65,35,0.003,Car,0
22398,365,24958,73,297,0,Truck,1
22399,365,8416,298,59,0,Truck,0
22400,365,16831,359,76,0,Truck,0
22401,365,19306,214,18,0,Truck,0
22402,365,11529,65,29,0.029,Car,0
22403,365,15904,127,293,0.077,SUV,1
22404,365,14450,28,15,0.043,Car,0
22405,365,17135,318,132,0.003,Truck,0
22406,365,14992,101,29,0,Truck,0
22407,365,11206,74,74,0.001,SUV,0
22408,365,9870,57,3,0.034,Car,0
22409,365,10123,186,40,0.077,Car,0
22410,365,17530,164,21,0,Truck,0
22411,365,9118,208,13,0.024,Minivan,0
22412,365,8044,130,68,0.085,SUV,0
22413,365,15884,118,98,0.001,Car,0
22414,365,7080,61,26,0.001,Truck,0
22415,365,10961,17,29,0.004,Truck,0
22416,365,16423,42,30,0.001,Truck,1
22417,365,11808,16,26,0.154,Truck,0
22418,365,9090,290,68,0.002,Truck,0
22419,365,10641,143,0,0.002,Car,1
22420,365,13707,34,63,0.001,Truck,0
22421,365,9735,48,49,0.018,SUV,0
22422,365,13186,43,39,0,Minivan,0
22423,365,11660,56,60,0.005,Truck,0
22424,365,11349,125,5,0.214,Car,1
22425,365,10663,102,132,0.017,SUV,0
22426,365,13069,49,63,0.001,Minivan,0
22427,365,9543,0,0,0.002,SUV,0
22428,365,14525,434,40,0.009,SUV,0
22429,365,22721,59,272,0.045,Truck,0
22430,365,16277,19,13,0.017,Car,0
22431,365,15159,39,54,0.07,SUV,1
22432,365,14953,34,18,0.109,SUV,1
22433,365,15193,56,91,0.004,SUV,0
22434,365,17123,35,5,0.033,Car,1
22435,365,15752,274,585,0.014,SUV,0
22436,365,16400,24,167,0.023,Truck,0
22437,365,16352,216,12,0.025,SUV,0
22438,365,19542,47,241,0,Car,0
22439,365,7421,17,40,0,Truck,0
22440,365,13481,60,86,0.002,Car,1
22441,365,23534,49,129,0,SUV,1
22442,365,9297,28,48,0.033,Truck,0
22443,365,12286,150,31,0,Car,0
22444,365,9775,97,22,0.099,SUV,1
22445,365,20868,132,25,0.002,SUV,1
22446,365,15914,153,97,0.002,Truck,0
22447,365,13886,216,45,0.003,SUV,0
22448,365,5554,14,113,0.019,SUV,0
22449,365,14207,164,149,0.014,Car,0
22450,365,24726,57,105,0,Minivan,0
22451,365,19072,34,0,0.026,Truck,0
22452,365,8248,23,28,0.006,Minivan,0
22453,365,18664,75,30,0.091,Truck,0
22454,365,17848,615,0,0,Car,0
22455,365,16297,182,164,0.03,SUV,0
22456,365,7705,66,27,0.021,Truck,0
22457,365,9262,70,1,0.01,Car,0
22458,365,21329,133,27,0.003,Car,0
22459,365,14410,202,24,0.009,Car,0
22460,365,14103,40,13,0.001,Car,0
22461,365,20454,242,132,0.011,Truck,0
22462,365,14633,552,96,0.004,SUV,1
22463,365,15323,694,184,0.011,Minivan,0
22464,365,13180,160,24,0.012,Minivan,0
22465,365,18758,20,393,0,Minivan,0
22466,365,15089,17,530,0.014,Truck,0
22467,365,12715,143,116,0.005,Car,0
22468,365,13660,27,20,0.008,Truck,0
22469,365,6665,5,50,0.001,SUV,0
22470,365,16191,75,186,0.005,Truck,0
22471,365,16595,25,28,0,Car,1
22472,365,7590,13,15,0.072,Minivan,0
22473,365,10454,158,102,0.093,Car,0
22474,365,12381,209,63,0.005,Truck,0
22475,365,17361,11,0,0.012,Truck,0
22476,365,8860,75,98,0,SUV,0
22477,365,13812,69,294,0.018,Car,0
22478,365,17136,205,50,0,SUV,1
22479,365,14091,51,15,0.177,Truck,0
22480,365,11897,7,163,0.043,Truck,0
22481,365,12247,27,40,0,SUV,0
22482,365,18903,298,31,0.004,Car,0
22483,365,12809,276,43,0.079,Car,0
22484,365,11310,67,11,0.036,Car,0
22485,365,9672,19,117,0.08,Truck,0
22486,365,17476,225,108,0.027,Car,1
22487,365,8662,36,20,0.002,Truck,0
22488,365,13300,45,188,0,SUV,0
22489,365,23778,13,230,0.048,Car,1
22490,365,17836,94,132,0,Truck,1
22491,365,16510,273,385,0.031,Car,0
22492,365,9382,33,122,0.004,Car,0
22493,365,5309,98,16,0.014,Car,0
22494,365,8965,178,27,0.001,Truck,0
22495,365,7217,134,10,0.05,Truck,0
22496,365,7117,94,31,0.034,SUV,0
22497,365,12708,57,402,0,Truck,1
22498,365,8419,147,52,0.028,Truck,0
22499,365,8332,122,16,0.007,Truck,0
22500,365,8439,14,0,0.001,SUV,0
22501,365,9809,4,48,0,SUV,0
22502,365,23315,48,453,0.003,Car,0
22503,365,13039,15,2,0.001,Truck,0
22504,365,7700,403,53,0.001,Truck,0
22505,365,21379,136,60,0.136,SUV,1
22506,365,13482,74,125,0.011,SUV,0
22507,365,18959,774,4,0.003,Car,0
22508,365,13786,337,239,0.002,Car,0
22509,365,14001,83,125,0.015,Truck,0
22510,365,16817,366,71,0.002,Car,1
22511,365,16073,88,80,0.038,Truck,0
22512,365,8537,98,43,0.023,Car,0
22513,365,10056,114,101,0.001,Truck,0
22514,365,15153,74,158,0.039,Car,1
22515,365,17577,24,92,0.044,Truck,0
22516,365,12722,22,106,0.004,SUV,0
22517,365,9123,188,133,0,Truck,0
22518,365,11622,76,0,0.002,Truck,0
22519,365,7053,99,82,0,Truck,0
22520,365,11213,64,5,0.02,SUV,0
22521,365,13324,79,1,0.034,Car,0
22522,365,10093,25,5,0.001,Truck,0
22523,365,10008,13,18,0.023,Minivan,0
22524,365,6340,10,65,0.039,Car,1
22525,365,9469,96,8,0.087,Truck,0
22526,365,15881,192,276,0.065,Truck,0
22527,365,14517,130,91,0.266,Car,0
22528,365,17673,123,70,0.007,Car,1
22529,365,11854,43,60,0.022,Car,0
22530,365,8086,45,13,0.04,Truck,0
22531,365,11339,147,30,0.009,Car,0
22532,365,18680,692,36,0.031,Truck,0
22533,365,12407,35,5,0.016,Truck,0
22534,365,10531,199,120,0.001,Truck,1
22535,365,20246,32,48,0.009,Truck,0
22536,365,14008,380,72,0.009,SUV,0
22537,365,15881,43,63,0.007,Truck,0
22538,365,18239,107,134,0.008,SUV,0
22539,365,14103,45,208,0.015,Car,0
22540,365,10425,54,57,0.457,SUV,0
22541,365,10970,213,28,0,Truck,0
22542,365,8830,124,22,0.01,Truck,0
22543,365,16741,224,575,0.007,Minivan,0
22544,365,26970,247,22,0.001,Car,0
22545,365,6393,16,2,0,Truck,0
22546,365,15079,519,44,0.144,Car,0
22547,365,17047,243,90,0.002,Car,0
22548,365,19977,142,54,0.212,Truck,0
22549,365,15666,5,274,0.002,Truck,0
22550,365,10232,40,29,0,Truck,0
22551,365,10699,31,39,0,Car,0
22552,365,7123,13,39,0.088,SUV,0
22553,365,13347,105,17,0.009,Car,0
22554,365,18980,133,43,0.023,Car,0
22555,365,17535,949,6,0,Truck,0
22556,365,9034,85,16,0.001,Car,0
22557,365,22869,73,137,0.032,SUV,0
22558,365,8527,108,0,0.056,Car,0
22559,365,8179,51,18,0,SUV,0
22560,365,13908,83,6,0.011,SUV,0
22561,365,18850,477,199,0.022,SUV,0
22562,365,17788,73,1,0.001,SUV,0
22563,365,11066,3,50,0,Car,0
22564,365,15184,6,210,0.085,SUV,0
22565,365,12713,64,6,0.022,Car,1
22566,365,15741,32,47,0.01,Truck,0
22567,365,18826,183,41,0.04,SUV,0
22568,365,19130,124,140,0.032,Car,0
22569,365,9902,125,39,0,Car,0
22570,365,19015,288,222,0.016,Truck,0
22571,365,10593,13,20,0.001,Minivan,0
22572,365,10560,96,65,0.008,Truck,0
22573,365,8936,264,61,0.041,SUV,0
22574,365,19161,114,4,0.007,Truck,0
22575,365,15245,259,799,0.01,Truck,0
22576,365,19933,689,351,0,Minivan,0
22577,365,9521,55,83,0,Car,0
22578,365,8346,46,7,0.002,Truck,0
22579,365,16981,273,230,0.066,Truck,0
22580,365,7103,61,22,0.013,SUV,0
22581,365,11701,40,75,0.133,Truck,0
22582,365,11115,4,93,0.038,Truck,0
22583,365,19441,95,173,0.059,Truck,0
22584,365,17055,82,240,0.005,Car,0
22585,365,9180,142,112,0.008,Minivan,0
22586,365,19162,454,15,0.001,Car,0
22587,365,10932,142,74,0.013,Truck,0
22588,365,19793,312,93,0,Truck,1
22589,365,9392,42,100,0.003,Car,0
22590,365,11131,17,17,0,Car,0
22591,365,12580,151,45,0.006,Truck,0
22592,365,17535,125,465,0.001,Car,0
22593,365,10778,136,149,0.007,SUV,0
22594,365,7913,29,3,0.065,Truck,0
22595,365,14603,31,160,0,Truck,0
22596,365,11601,106,37,0.008,Truck,0
22597,365,13680,116,52,0.004,Truck,0
22598,365,16355,51,21,0.026,Car,0
22599,365,17104,90,82,0.226,Truck,0
22600,365,14461,298,62,0.001,Truck,0
22601,365,12335,106,24,0,Car,0
22602,365,8149,31,56,0.006,Minivan,0
22603,365,20986,41,265,0.002,SUV,0
22604,365,10179,163,3,0,Car,0
22605,365,11472,201,54,0.028,SUV,0
22606,365,11480,37,53,0.142,Truck,0
22607,365,13150,308,223,0.001,Truck,0
22608,365,13571,183,418,0.051,Minivan,0
22609,365,16334,30,51,0.163,SUV,1
22610,365,10506,34,2,0.014,Car,0
22611,365,14428,67,267,0.002,Truck,0
22612,365,8744,264,2,0,SUV,0
22613,365,13217,42,119,0.003,SUV,0
22614,365,17235,1,2,0.049,Truck,0
22615,365,13965,27,2,0.032,Car,0
